Date,Open,High,Low,Close,Volume
03/02/2009,0.4170,0.4200,0.3800,0.3800,"13,143,170"
03/03/2009,0.3900,0.4100,0.3800,0.3800,"11,283,520"
03/04/2009,0.4200,0.4200,0.3900,0.4100,"11,346,630"
03/05/2009,0.4100,0.4101,0.3700,0.3700,"9,146,649"
03/06/2009,0.3900,0.3900,0.3600,0.3600,"8,974,096"
03/09/2009,0.3580,0.4000,0.3509,0.3900,"9,027,630"
03/10/2009,0.3900,0.4100,0.3900,0.4100,"11,317,110"
03/11/2009,0.4300,0.4400,0.3900,0.3900,"10,613,430"
03/12/2009,0.4000,0.4200,0.3823,0.4200,"11,795,870"
03/13/2009,0.4190,0.4200,0.4000,0.4200,"10,319,760"
03/16/2009,0.4300,0.6000,0.4200,0.5400,"44,188,180"
03/17/2009,0.5800,0.5870,0.5400,0.5700,"20,698,490"
03/18/2009,0.5800,0.8100,0.5400,0.8000,"93,219,531"
03/19/2009,1.2500,1.4300,0.9000,0.9700,"301,727,719"
03/20/2009,0.9300,0.9370,0.6600,0.7000,"125,167,797"
03/23/2009,0.9800,1.0000,0.8100,0.8500,"103,089,797"
03/24/2009,0.8100,0.8500,0.7650,0.7980,"50,482,602"
03/25/2009,0.8500,0.8700,0.7100,0.8000,"56,493,961"
03/26/2009,0.8100,0.8200,0.7200,0.7400,"40,980,512"
03/27/2009,0.7190,0.7500,0.6700,0.7200,"29,650,529"
03/30/2009,0.6640,0.7000,0.6500,0.6700,"25,214,051"
03/31/2009,0.7175,0.7194,0.6700,0.7000,"23,377,510"
04/01/2009,0.6600,0.6900,0.6512,0.6800,"19,853,910"
04/02/2009,0.7220,0.7500,0.7000,0.7200,"31,621,689"
04/03/2009,0.7100,0.7200,0.6900,0.7000,"15,409,020"
04/06/2009,0.7090,0.7200,0.6800,0.6900,"13,263,630"
04/07/2009,0.6900,0.7000,0.6800,0.7000,"10,831,770"
04/08/2009,0.7000,0.7000,0.6800,0.6800,"8,164,306"
04/09/2009,0.7380,0.7500,0.7100,0.7400,"29,575,740"
04/13/2009,0.7350,0.8800,0.7200,0.8800,"58,463,031"
04/14/2009,0.9610,1.0500,0.8800,0.8800,"111,787,797"
04/15/2009,0.9000,0.9200,0.8500,0.9000,"34,733,000"
04/16/2009,0.9400,0.9400,0.8800,0.9000,"28,335,600"
04/17/2009,0.9010,0.9200,0.8033,0.8500,"37,606,961"
04/20/2009,0.8149,0.8149,0.7500,0.7500,"33,103,172"
04/21/2009,0.7370,0.8600,0.7100,0.8500,"33,364,930"
04/22/2009,0.8200,0.8300,0.7800,0.7800,"20,026,500"
04/23/2009,0.8000,0.8180,0.7800,0.8000,"11,250,690"
04/24/2009,0.8097,0.8202,0.7800,0.8000,"15,885,020"
04/27/2009,0.7700,0.7900,0.7600,0.7900,"15,539,990"
04/28/2009,0.7600,0.7700,0.7400,0.7400,"15,182,690"
04/29/2009,0.7620,0.7900,0.7500,0.7900,"13,846,490"
04/30/2009,0.7900,0.8000,0.7600,0.7800,"13,329,710"
05/01/2009,0.7800,0.7800,0.7500,0.7500,"10,674,650"
05/04/2009,0.7710,0.8200,0.7600,0.8200,"23,318,990"
05/05/2009,0.8240,0.8500,0.8100,0.8500,"30,861,900"
05/06/2009,0.8950,0.9000,0.8500,0.8900,"39,870,809"
05/07/2009,0.9700,1.0100,0.8800,0.8800,"53,889,422"
05/08/2009,0.9000,0.9100,0.7900,0.8600,"55,904,090"
05/11/2009,0.8150,0.8400,0.7900,0.8000,"24,382,141"
05/12/2009,0.8250,0.8400,0.8000,0.8200,"16,628,939"
05/13/2009,0.8000,0.8100,0.7700,0.7700,"19,594,221"
05/14/2009,0.7700,0.8000,0.7500,0.8000,"15,012,470"
05/15/2009,0.8080,0.8200,0.7800,0.7800,"8,876,269"
05/18/2009,0.8080,0.8100,0.7800,0.8000,"14,685,170"
05/19/2009,0.7950,0.8000,0.7800,0.7800,"11,594,830"
05/20/2009,0.7900,0.8000,0.7700,0.7700,"13,413,300"
05/21/2009,0.7780,0.7900,0.7500,0.7800,"11,941,580"
05/22/2009,0.7800,0.7810,0.7500,0.7500,"11,536,150"
05/26/2009,0.7630,0.7689,0.7500,0.7600,"10,755,650"
05/27/2009,0.7530,0.7600,0.7400,0.7400,"11,663,850"
05/28/2009,0.7430,0.7500,0.7000,0.7200,"18,236,471"
05/29/2009,0.7200,0.7300,0.7000,0.7300,"20,516,061"
06/01/2009,0.7450,0.7500,0.7200,0.7200,"12,783,640"
06/02/2009,0.7210,0.7300,0.7000,0.7000,"12,700,000"
06/03/2009,0.7120,0.7150,0.6800,0.6800,"13,539,870"
06/04/2009,0.6900,0.7300,0.6800,0.7300,"10,841,970"
06/05/2009,0.7400,0.7400,0.7000,0.7000,"7,779,367"
06/08/2009,0.7000,0.7000,0.6800,0.6900,"9,368,870"
06/09/2009,0.6900,0.6980,0.6800,0.6900,"10,370,100"
06/10/2009,0.6900,0.6989,0.6800,0.6800,"8,041,958"
06/11/2009,0.6850,0.6900,0.6600,0.6700,"10,457,850"
06/12/2009,0.6620,0.6700,0.6500,0.6600,"10,702,260"
06/15/2009,0.6530,0.6600,0.6000,0.6100,"14,653,760"
06/16/2009,0.6288,0.7100,0.6288,0.6700,"28,602,961"
06/17/2009,0.6900,0.6909,0.6300,0.6300,"13,922,360"
06/18/2009,0.6500,0.6700,0.6500,0.6500,"5,610,610"
06/19/2009,0.6700,0.6900,0.6500,0.6700,"8,287,544"
06/22/2009,0.6890,0.6890,0.6200,0.6200,"10,412,950"
06/23/2009,0.6350,0.6400,0.6200,0.6400,"9,203,137"
06/24/2009,0.6475,0.6600,0.6163,0.6400,"9,126,663"
06/25/2009,0.6300,0.6300,0.6100,0.6300,"8,262,110"
06/26/2009,0.6210,0.6300,0.5100,0.5100,"75,614,477"
06/29/2009,0.5600,0.6000,0.5500,0.5800,"29,200,789"
06/30/2009,0.6070,0.6200,0.5700,0.5800,"11,307,940"
07/01/2009,0.5900,0.6050,0.5700,0.5900,"12,215,990"
07/02/2009,0.5700,0.5900,0.5700,0.5900,"7,649,376"
07/06/2009,0.5720,0.5800,0.5500,0.5600,"13,112,910"
07/07/2009,0.5610,0.5614,0.5300,0.5300,"8,113,394"
07/08/2009,0.5340,0.5401,0.5100,0.5200,"11,030,300"
07/09/2009,0.5290,0.5400,0.5117,0.5200,"8,807,570"
07/10/2009,0.5200,0.5300,0.5100,0.5100,"7,740,738"
07/13/2009,0.5190,0.5800,0.5100,0.5800,"13,679,120"
07/14/2009,0.5900,0.6300,0.5800,0.6000,"16,697,930"
07/15/2009,0.6210,0.6300,0.6000,0.6100,"10,929,850"
07/16/2009,0.6000,0.6000,0.5500,0.5600,"9,985,140"
07/17/2009,0.5750,0.5900,0.5680,0.5800,"5,010,131"
07/20/2009,0.5900,0.5980,0.5800,0.5900,"6,010,007"
07/21/2009,0.5900,0.5900,0.5700,0.5800,"5,954,526"
07/22/2009,0.5700,0.5700,0.5500,0.5700,"5,324,546"
07/23/2009,0.5750,0.5800,0.5570,0.5700,"8,693,565"
07/24/2009,0.5600,0.5700,0.5600,0.5700,"4,676,535"
07/27/2009,0.5700,0.5900,0.5600,0.5900,"7,378,044"
07/28/2009,0.5900,0.6000,0.5650,0.5801,"8,091,921"
07/29/2009,0.5806,0.5900,0.5800,0.5900,"5,074,778"
07/30/2009,0.5900,0.6000,0.5700,0.5700,"7,532,048"
07/31/2009,0.5700,0.5800,0.5700,0.5800,"6,446,190"
08/03/2009,0.5890,0.5900,0.5700,0.5800,"6,593,596"
08/04/2009,0.5790,0.5800,0.5700,0.5700,"7,013,370"
08/05/2009,0.5710,0.8100,0.5700,0.7400,"117,117,102"
08/06/2009,0.8800,0.9400,0.7400,0.7900,"158,926,891"
08/07/2009,0.7300,0.7400,0.6500,0.6600,"81,871,727"
08/10/2009,0.8600,1.0100,0.8100,1.0000,"288,343,812"
08/11/2009,1.1600,1.3200,1.0300,1.0700,"586,302,250"
08/12/2009,1.0800,1.1800,1.0300,1.0300,"238,337,500"
08/13/2009,1.1100,1.1100,0.9999,1.0600,"136,128,188"
08/14/2009,1.0800,1.0800,1.0100,1.0300,"72,693,039"
08/17/2009,0.9700,0.9800,0.9000,0.9300,"75,808,680"
08/18/2009,0.9539,0.9700,0.9289,0.9400,"44,615,762"
08/19/2009,0.9020,0.9700,0.8850,0.9200,"54,127,488"
08/20/2009,0.9300,1.1400,0.9280,1.1000,"224,085,500"
08/21/2009,1.1900,1.2800,1.1500,1.2000,"282,095,094"
08/24/2009,1.3700,1.8400,1.3600,1.7000,"831,421,500"
08/25/2009,1.9400,2.1300,1.7500,1.8600,"676,953,625"
08/26/2009,2.0000,2.0000,1.6900,1.8500,"470,564,000"
08/27/2009,1.8400,1.9700,1.7300,1.9200,"363,672,094"
08/28/2009,2.0200,2.1200,1.9500,2.0400,"407,057,000"
08/31/2009,1.9200,2.0200,1.7900,1.9300,"237,914,594"
09/01/2009,1.8400,1.9000,1.5200,1.5900,"334,323,281"
09/02/2009,1.3700,1.5100,1.2600,1.3700,"400,662,312"
09/03/2009,1.5700,1.6500,1.5200,1.6400,"229,066,094"
09/04/2009,1.7900,1.8200,1.7200,1.7700,"220,991,109"
09/08/2009,1.8600,1.8600,1.6100,1.6300,"231,957,500"
09/09/2009,1.6800,1.7200,1.5700,1.6600,"121,738,492"
09/10/2009,1.6900,1.7000,1.6100,1.6800,"78,749,602"
09/11/2009,1.6800,1.7300,1.6400,1.6500,"71,266,195"
09/14/2009,1.5800,1.6800,1.5800,1.6600,"81,560,688"
09/15/2009,1.6900,1.7300,1.6200,1.6300,"55,358,320"
09/16/2009,1.6800,1.6900,1.6300,1.6600,"50,595,922"
09/17/2009,1.6300,1.6600,1.6000,1.6000,"47,966,281"
09/18/2009,1.6300,1.6300,1.5500,1.5800,"45,925,391"
09/21/2009,1.5200,1.6900,1.5000,1.6800,"120,453,695"
09/22/2009,1.7300,1.7700,1.6800,1.6800,"106,775,102"
09/23/2009,1.7100,1.7600,1.6700,1.6900,"77,301,586"
09/24/2009,1.7200,1.7300,1.6000,1.6200,"58,378,910"
09/25/2009,1.5900,1.6400,1.5700,1.5700,"48,684,699"
09/28/2009,1.6100,1.6300,1.5800,1.6000,"32,948,730"
09/29/2009,1.6200,1.6200,1.5400,1.5600,"41,887,289"
09/30/2009,1.5700,1.5700,1.5000,1.5200,"42,242,762"
10/01/2009,1.5100,1.5200,1.4300,1.4600,"48,010,230"
10/02/2009,1.4100,1.4500,1.3200,1.4200,"54,554,969"
10/05/2009,1.4500,1.5000,1.4300,1.4900,"27,831,520"
10/06/2009,1.4900,1.5500,1.4900,1.5100,"34,134,406"
10/07/2009,1.5300,1.5400,1.4700,1.4800,"20,150,590"
10/08/2009,1.5300,1.5300,1.4700,1.4900,"25,480,420"
10/09/2009,1.4800,1.4900,1.3900,1.4300,"28,491,061"
10/12/2009,1.4500,1.4500,1.4100,1.4100,"19,803,141"
10/13/2009,1.4100,1.4200,1.3700,1.3900,"24,225,100"
10/14/2009,1.4200,1.4300,1.3900,1.4300,"31,008,131"
10/15/2009,1.4400,1.5500,1.4200,1.5300,"67,189,570"
10/16/2009,1.5000,1.5000,1.4600,1.4600,"17,614,250"
10/19/2009,1.3700,1.3900,1.1100,1.1400,"220,705,297"
10/20/2009,1.0500,1.1200,0.9500,1.1200,"165,152,406"
10/21/2009,1.0900,1.2700,1.0800,1.2300,"103,754,492"
10/22/2009,1.2400,1.2500,1.1285,1.1800,"52,737,449"
10/23/2009,1.2100,1.2300,1.1700,1.1800,"35,848,273"
10/26/2009,1.1700,1.2000,1.0700,1.1000,"51,668,273"
10/27/2009,1.0800,1.0900,1.0500,1.0700,"28,746,330"
10/28/2009,1.0500,1.0500,1.0000,1.0200,"38,900,031"
10/29/2009,1.0900,1.1500,1.0600,1.1200,"53,016,832"
10/30/2009,1.1100,1.1300,1.0300,1.0800,"32,563,029"
11/02/2009,1.0500,1.0800,1.0000,1.0300,"31,719,330"
11/03/2009,1.0000,1.1500,0.9800,1.1500,"44,372,281"
11/04/2009,1.1800,1.2000,1.0800,1.0900,"48,915,480"
11/05/2009,1.1300,1.1400,1.0700,1.1200,"28,772,859"
11/06/2009,0.9980,1.0600,0.9910,1.0400,"50,974,992"
11/09/2009,1.0700,1.0700,1.0400,1.0500,"27,525,010"
11/10/2009,1.0600,1.0700,1.0200,1.0300,"21,328,430"
11/11/2009,1.0400,1.0500,1.0100,1.0200,"19,217,391"
11/12/2009,1.0100,1.0400,0.9892,1.0200,"29,317,490"
11/13/2009,1.0100,1.0200,1.0000,1.0000,"25,938,820"
11/16/2009,1.0200,1.0400,0.9900,1.0100,"20,160,039"
11/17/2009,1.0100,1.0100,1.0000,1.0000,"8,128,762"
11/18/2009,1.0100,1.0600,1.0000,1.0400,"37,500,633"
11/19/2009,1.0400,1.0400,1.0100,1.0300,"13,421,370"
11/20/2009,1.0100,1.0200,1.0000,1.0200,"7,462,074"
11/23/2009,1.0300,1.0300,1.0100,1.0100,"11,262,660"
11/24/2009,1.0100,1.0200,0.9800,1.0000,"29,209,250"
11/25/2009,1.0000,1.0100,0.9700,0.9900,"19,833,270"
11/27/2009,0.9600,0.9600,0.9400,0.9400,"15,467,050"
11/30/2009,0.9600,1.0000,0.8750,0.8800,"32,357,980"
12/01/2009,0.9000,0.9400,0.8900,0.9300,"17,799,230"
12/02/2009,0.9200,0.9400,0.9100,0.9200,"8,303,950"
12/03/2009,0.9220,0.9500,0.9000,0.9000,"9,723,766"
12/04/2009,0.9200,0.9300,0.9000,0.9200,"8,572,453"
12/07/2009,0.9050,0.9500,0.9000,0.9200,"8,089,345"
12/08/2009,0.9030,0.9300,0.9000,0.9200,"11,689,760"
12/09/2009,0.9200,0.9212,0.9000,0.9200,"8,179,519"
12/10/2009,0.9120,0.9200,0.9000,0.9200,"10,366,030"
12/11/2009,0.9170,1.0700,0.9000,1.0400,"59,649,621"
12/14/2009,1.0500,1.1400,1.0400,1.1300,"90,430,930"
12/15/2009,1.1300,1.2400,1.1300,1.1800,"105,164,094"
12/16/2009,1.1600,1.1600,1.0200,1.0900,"66,507,555"
12/17/2009,1.0200,1.0900,1.0100,1.0900,"34,625,406"
12/18/2009,1.1100,1.1600,1.0800,1.1000,"43,456,680"
12/21/2009,1.1200,1.1400,1.0600,1.0700,"24,298,689"
12/22/2009,1.0900,1.1000,1.0700,1.0800,"17,320,699"
12/23/2009,1.1100,1.1100,1.0500,1.0500,"17,215,650"
12/24/2009,1.0700,1.0700,1.0400,1.0500,"9,927,473"
12/28/2009,1.2500,1.2900,1.2000,1.2700,"145,602,406"
12/29/2009,1.3600,1.3800,1.2400,1.2500,"125,396,898"
12/30/2009,1.1900,1.2000,1.1400,1.1600,"51,781,246"
12/31/2009,1.1500,1.1800,1.1200,1.1800,"32,849,570"
