Date,Open,High,Low,Close,Volume
12/22/2008,32.76,33.12,31.60,31.83,"1,367,390"
12/23/2008,31.83,32.27,31.50,31.73,"962,868"
12/29/2008,31.83,32.70,31.73,32.30,"766,696"
12/30/2008,32.38,33.20,32.38,32.76,"1,381,485"
12/31/2008,32.76,33.03,32.46,32.76,"619,530"
01/05/2009,34.06,34.09,33.49,33.73,"1,374,389"
01/06/2009,33.71,34.58,33.71,34.53,"2,634,160"
01/07/2009,34.46,34.46,33.79,34.14,"3,000,201"
01/08/2009,33.25,34.24,32.90,33.10,"2,885,353"
01/09/2009,33.37,33.55,31.56,31.68,"3,573,152"
01/12/2009,31.82,31.91,30.31,30.45,"4,116,913"
01/13/2009,30.17,30.27,28.88,29.53,"4,828,998"
01/14/2009,29.94,30.08,27.66,27.67,"6,108,862"
01/15/2009,27.68,28.47,26.49,27.21,"3,056,140"
01/16/2009,28.55,28.55,27.88,28.14,"2,408,783"
01/19/2009,28.65,28.79,27.04,27.31,"2,985,644"
01/20/2009,27.06,27.22,26.30,26.57,"4,156,691"
01/21/2009,25.84,27.66,25.34,27.66,"5,666,662"
01/22/2009,28.14,28.42,26.11,27.40,"4,226,264"
01/23/2009,27.11,27.11,25.66,26.16,"3,715,186"
01/26/2009,25.93,27.58,25.51,27.58,"3,077,687"
01/27/2009,27.59,27.67,26.25,26.33,"2,064,411"
01/28/2009,26.94,27.59,26.78,27.17,"1,524,895"
01/29/2009,27.31,27.31,26.35,26.75,"1,917,120"
01/30/2009,26.36,26.85,25.48,25.65,"4,749,724"
02/02/2009,25.65,25.65,24.10,24.27,"3,672,649"
02/03/2009,24.41,24.54,22.61,22.61,"4,260,485"
02/04/2009,22.84,22.88,21.73,22.51,"9,212,537"
02/05/2009,22.15,23.38,21.25,22.70,"7,531,757"
02/06/2009,23.39,24.26,23.30,23.53,"5,961,689"
02/09/2009,23.90,24.91,23.26,24.91,"2,929,506"
02/10/2009,24.63,25.14,24.43,24.68,"3,068,102"
02/11/2009,23.83,24.60,23.71,24.09,"3,403,261"
02/12/2009,24.17,24.18,22.73,23.02,"4,819,273"
02/13/2009,23.21,23.59,22.88,23.16,"3,646,813"
02/16/2009,22.98,22.98,21.33,21.33,"2,840,520"
02/17/2009,20.97,20.97,18.88,18.88,"7,790,652"
02/18/2009,19.42,19.47,17.13,18.29,"17,964,205"
02/19/2009,19.10,20.21,18.64,19.38,"10,451,562"
02/20/2009,18.63,19.10,17.89,18.47,"5,894,250"
02/23/2009,19.38,19.57,17.85,17.85,"5,942,612"
02/24/2009,17.53,17.68,17.13,17.48,"6,757,390"
02/25/2009,18.37,18.45,17.44,17.44,"6,367,475"
02/26/2009,17.35,18.13,17.07,18.13,"5,105,756"
02/27/2009,17.72,18.78,17.39,17.71,"9,833,242"
03/02/2009,17.51,17.81,17.25,17.53,"2,854,812"
03/03/2009,17.54,18.05,17.45,17.90,"5,242,048"
03/04/2009,18.18,19.27,17.93,19.05,"8,645,934"
03/05/2009,19.24,19.24,18.50,18.66,"6,208,515"
03/06/2009,18.41,19.47,18.32,19.29,"6,844,475"
03/09/2009,19.52,19.61,18.92,19.01,"4,167,760"
03/10/2009,19.01,20.16,19.01,20.02,"6,658,179"
03/11/2009,20.30,20.72,20.04,20.21,"5,486,368"
03/12/2009,20.01,20.53,19.54,20.53,"5,674,067"
03/13/2009,21.18,21.18,20.67,20.67,"5,487,412"
03/16/2009,20.95,21.31,20.76,21.14,"3,870,833"
03/17/2009,20.99,21.04,20.33,20.52,"4,635,299"
03/18/2009,20.60,20.62,19.79,19.95,"4,268,654"
03/19/2009,20.12,20.59,19.96,20.45,"7,770,855"
03/20/2009,20.24,20.75,20.12,20.75,"3,921,672"
03/23/2009,21.04,21.71,20.95,21.68,"4,373,481"
03/24/2009,22.42,22.54,21.42,21.55,"4,634,894"
03/25/2009,21.45,22.60,21.32,22.58,"4,758,800"
03/26/2009,22.53,22.70,22.25,22.28,"3,104,395"
03/27/2009,22.27,22.41,21.18,21.21,"3,870,955"
03/30/2009,20.75,20.91,19.48,19.64,"4,657,883"
03/31/2009,19.92,20.24,19.75,19.76,"5,166,669"
04/01/2009,20.07,20.12,19.28,19.77,"8,605,815"
04/02/2009,20.30,21.36,20.30,21.36,"7,318,467"
04/03/2009,21.18,22.51,20.96,21.41,"10,974,017"
04/06/2009,21.75,22.71,21.60,22.41,"8,542,895"
04/07/2009,22.07,22.60,22.02,22.33,"5,358,871"
04/08/2009,22.01,24.06,21.87,23.99,"7,203,664"
04/09/2009,24.36,24.54,23.22,24.41,"6,027,211"
04/14/2009,23.88,25.26,23.82,25.03,"7,528,885"
04/15/2009,24.82,25.19,24.60,25.19,"4,759,913"
04/16/2009,25.28,25.85,24.71,25.08,"3,862,987"
04/17/2009,24.95,25.09,23.58,23.58,"3,969,651"
04/20/2009,23.71,23.79,22.36,22.36,"2,897,763"
04/21/2009,22.38,22.98,22.11,22.35,"3,545,125"
04/22/2009,22.52,23.40,22.35,22.88,"4,189,376"
04/23/2009,23.07,23.34,22.79,23.00,"5,246,793"
04/24/2009,22.98,23.52,22.91,23.43,"5,437,951"
04/27/2009,23.05,23.44,22.82,23.44,"2,307,304"
04/28/2009,22.89,23.31,22.82,22.93,"2,565,935"
04/29/2009,23.20,23.98,23.11,23.98,"3,136,661"
04/30/2009,24.27,25.02,24.27,24.79,"4,635,894"
05/04/2009,25.28,26.24,25.24,26.11,"4,046,599"
05/05/2009,25.84,26.73,25.56,26.21,"5,071,006"
05/06/2009,25.84,26.66,25.80,26.06,"3,038,504"
05/07/2009,26.57,26.70,26.07,26.25,"3,334,175"
05/08/2009,26.21,26.30,25.43,25.84,"4,202,822"
05/11/2009,25.84,26.07,25.37,25.67,"2,692,013"
05/12/2009,25.91,26.80,25.74,26.34,"3,178,984"
05/13/2009,26.34,26.53,25.74,25.79,"2,883,309"
05/14/2009,24.82,25.46,24.45,25.01,"5,250,899"
05/15/2009,25.15,25.31,24.46,24.68,"3,292,296"
05/18/2009,24.64,24.90,24.23,24.89,"1,523,498"
05/19/2009,25.66,25.73,25.09,25.28,"2,697,200"
05/20/2009,25.28,25.90,24.90,25.01,"3,374,626"
05/21/2009,24.27,25.14,24.27,24.43,"3,019,715"
05/22/2009,24.45,24.68,23.85,24.10,"1,742,698"
05/25/2009,24.45,24.45,23.71,24.04,"1,086,743"
05/26/2009,23.92,24.18,23.62,24.12,"1,426,008"
05/27/2009,24.22,24.74,24.05,24.19,"3,901,273"
05/28/2009,24.26,24.40,23.59,23.62,"3,418,593"
05/29/2009,23.81,23.98,22.74,23.07,"5,942,325"
06/01/2009,23.53,24.90,23.34,24.87,"3,980,924"
06/02/2009,24.70,25.60,24.47,24.82,"3,619,925"
06/03/2009,25.37,25.42,24.18,24.18,"3,157,026"
06/04/2009,24.34,24.77,24.10,24.68,"3,020,789"
06/05/2009,25.05,25.37,24.64,24.64,"2,593,591"
06/08/2009,23.38,24.16,23.16,23.30,"5,605,378"
06/09/2009,23.25,23.25,22.05,22.62,"10,310,077"
06/10/2009,22.90,23.62,22.90,23.62,"4,758,599"
06/12/2009,23.80,24.36,23.43,24.18,"4,024,727"
06/15/2009,24.08,24.45,23.81,24.36,"2,545,683"
06/16/2009,24.10,24.69,23.91,24.46,"2,742,405"
06/17/2009,24.28,24.64,23.94,23.99,"4,633,504"
06/18/2009,23.99,24.22,23.58,23.99,"2,462,455"
06/19/2009,23.67,24.63,23.67,24.55,"4,764,151"
06/22/2009,24.31,24.43,23.48,23.76,"2,354,977"
06/23/2009,23.34,23.99,23.34,23.76,"1,951,869"
06/24/2009,23.76,23.94,23.25,23.48,"2,238,847"
06/25/2009,23.63,23.74,22.93,23.06,"4,497,859"
06/26/2009,23.43,23.48,23.10,23.30,"1,660,324"
06/29/2009,23.09,24.31,23.09,24.31,"3,127,721"
06/30/2009,24.59,25.19,23.53,23.53,"5,319,687"
07/01/2009,23.54,24.22,23.41,24.17,"2,224,149"
07/02/2009,24.13,24.50,23.55,23.58,"2,117,924"
07/03/2009,23.62,23.89,23.18,23.18,"1,436,962"
07/06/2009,23.07,23.43,22.84,23.16,"957,016"
07/07/2009,23.34,23.52,23.09,23.13,"1,088,892"
07/08/2009,22.64,23.30,22.64,23.24,"2,218,234"
07/09/2009,23.34,23.53,22.80,23.28,"2,377,014"
07/10/2009,23.39,23.44,23.11,23.30,"1,912,737"
07/13/2009,23.02,23.48,22.86,23.25,"1,544,038"
07/14/2009,23.51,25.11,23.50,25.11,"3,088,765"
07/15/2009,25.19,25.78,24.66,25.78,"7,090,627"
07/16/2009,25.48,26.30,25.32,26.15,"3,764,132"
07/17/2009,25.84,26.39,25.74,26.39,"3,202,025"
07/20/2009,26.44,28.12,26.44,27.96,"4,749,025"
07/21/2009,27.85,28.59,27.46,28.42,"4,403,528"
07/22/2009,28.05,28.14,27.16,27.49,"4,007,197"
07/23/2009,27.68,27.87,27.50,27.82,"2,059,573"
07/24/2009,28.14,29.53,28.04,29.05,"3,010,330"
07/27/2009,29.43,30.40,29.34,29.53,"5,823,454"
07/28/2009,29.79,30.08,28.15,28.15,"2,095,583"
07/29/2009,28.14,28.83,27.82,28.33,"1,594,083"
07/30/2009,28.79,30.45,28.33,30.45,"2,291,844"
07/31/2009,30.46,31.83,30.16,30.74,"5,450,608"
08/03/2009,30.73,31.56,30.45,30.68,"2,919,031"
08/04/2009,30.44,30.44,29.99,30.08,"1,355,875"
08/05/2009,29.94,30.68,29.16,29.16,"2,226,983"
08/06/2009,29.53,30.23,28.61,29.53,"1,963,574"
08/07/2009,29.53,30.45,28.88,30.45,"1,440,659"
08/10/2009,30.45,30.52,29.55,30.52,"1,778,193"
08/11/2009,30.19,30.80,29.07,29.07,"1,754,561"
08/12/2009,28.83,29.11,28.22,28.62,"2,025,176"
08/13/2009,29.99,30.45,29.07,29.89,"2,354,035"
08/14/2009,30.08,30.82,29.34,29.79,"2,677,514"
08/17/2009,28.98,29.16,28.25,28.25,"2,406,183"
08/18/2009,28.63,28.87,27.97,28.87,"1,762,925"
08/19/2009,28.58,29.34,28.24,29.34,"1,896,374"
08/20/2009,29.71,30.36,29.43,30.36,"3,716,535"
08/21/2009,30.14,32.29,30.14,32.29,"5,564,338"
08/24/2009,32.30,33.22,32.12,33.21,"2,656,387"
08/25/2009,32.57,33.59,32.30,33.31,"2,606,829"
08/26/2009,33.03,33.68,32.03,32.30,"2,017,643"
08/27/2009,32.83,34.21,32.53,32.76,"5,112,926"
08/28/2009,33.49,34.10,32.76,32.76,"2,104,583"
08/31/2009,32.57,33.13,32.39,32.57,"1,048,301"
09/01/2009,32.85,33.31,32.07,32.85,"1,389,592"
09/02/2009,32.29,32.38,30.71,30.71,"3,088,496"
09/03/2009,31.24,31.33,29.80,29.80,"3,626,145"
09/04/2009,30.17,30.43,29.54,29.71,"1,593,165"
09/07/2009,30.08,30.54,29.80,30.03,"1,718,295"
09/08/2009,30.32,30.36,29.63,29.80,"2,178,446"
09/09/2009,29.71,30.35,29.53,30.03,"3,564,507"
09/10/2009,30.67,30.73,28.97,29.07,"2,057,474"
09/11/2009,29.53,29.70,28.60,28.65,"1,890,009"
09/14/2009,28.33,28.56,27.64,28.10,"2,902,425"
09/15/2009,28.50,29.02,27.81,28.32,"2,488,091"
09/16/2009,28.69,29.14,28.62,29.07,"2,107,332"
09/17/2009,29.71,29.80,29.17,29.71,"2,996,062"
09/18/2009,29.52,30.27,29.36,29.90,"5,770,739"
09/21/2009,30.27,31.05,30.10,30.40,"3,435,794"
09/22/2009,29.88,31.77,29.67,31.19,"5,674,513"
09/23/2009,31.64,32.43,31.52,32.08,"4,918,117"
09/24/2009,32.12,33.18,31.94,32.30,"5,329,927"
09/25/2009,32.03,32.34,31.65,31.95,"4,616,359"
09/28/2009,32.11,32.48,31.75,31.75,"2,299,458"
09/29/2009,31.89,32.11,30.64,30.64,"4,672,331"
09/30/2009,30.86,31.93,30.58,30.96,"6,554,791"
10/01/2009,31.74,32.48,30.83,30.83,"9,241,387"
10/02/2009,31.40,31.90,30.51,31.59,"8,327,535"
10/05/2009,31.48,31.58,30.90,31.30,"2,092,539"
10/06/2009,31.41,33.02,31.41,32.61,"2,331,051"
10/07/2009,32.56,32.60,31.65,31.65,"2,349,516"
10/08/2009,31.89,32.14,31.40,31.95,"3,902,472"
10/09/2009,31.90,32.59,31.75,31.99,"3,514,404"
10/12/2009,32.00,32.28,31.75,32.10,"3,601,539"
10/13/2009,32.10,32.13,31.55,31.88,"3,629,010"
10/14/2009,31.90,33.20,31.80,33.20,"7,141,234"
10/15/2009,33.20,33.64,32.57,32.90,"3,712,769"
10/16/2009,32.80,33.59,32.80,33.20,"2,951,483"
10/19/2009,33.25,35.00,33.20,34.75,"2,805,113"
10/20/2009,35.10,35.57,34.85,35.00,"2,428,220"
10/21/2009,35.00,35.30,34.13,35.11,"2,503,417"
10/22/2009,34.94,35.90,34.55,35.50,"1,918,372"
10/23/2009,35.99,36.08,35.74,36.00,"1,860,267"
10/26/2009,35.69,36.15,35.05,35.05,"1,741,095"
10/27/2009,34.80,34.80,34.10,34.50,"1,446,984"
10/28/2009,34.40,34.50,33.64,33.88,"3,091,462"
10/29/2009,33.51,35.80,32.80,35.30,"5,297,573"
10/30/2009,35.24,36.33,34.62,34.70,"4,025,362"
11/02/2009,34.65,35.12,34.17,34.90,"3,206,315"
11/03/2009,34.80,34.80,33.32,33.50,"3,883,563"
11/04/2009,34.09,34.85,34.08,34.85,"1,735,244"
11/05/2009,34.50,36.00,34.40,36.00,"4,319,940"
11/06/2009,35.97,36.15,34.83,35.52,"3,325,708"
11/09/2009,35.99,36.90,35.70,36.90,"2,654,692"
11/10/2009,36.40,37.51,36.24,36.95,"1,573,392"
11/12/2009,36.95,37.37,36.18,37.37,"2,569,871"
11/13/2009,36.90,37.60,36.69,37.52,"2,077,485"
11/16/2009,38.04,39.30,38.04,39.30,"2,354,753"
11/17/2009,39.00,39.31,38.56,38.70,"1,669,956"
11/18/2009,38.90,38.99,37.55,37.80,"1,606,310"
11/19/2009,37.50,37.59,36.26,36.40,"3,628,718"
11/20/2009,36.65,37.56,36.38,37.01,"1,828,528"
11/23/2009,37.70,38.70,37.34,38.51,"1,924,731"
11/24/2009,38.50,38.50,37.51,37.99,"2,686,660"
11/25/2009,38.01,38.38,37.11,37.11,"975,222"
11/26/2009,37.21,37.22,36.55,36.55,"2,750,491"
11/27/2009,35.61,37.10,34.90,37.05,"3,220,970"
11/30/2009,37.64,37.99,37.40,37.60,"1,861,606"
12/01/2009,37.77,38.33,37.60,37.99,"3,660,688"
12/02/2009,38.10,38.39,37.84,38.00,"3,318,736"
12/03/2009,38.50,38.80,37.91,38.09,"1,497,653"
12/04/2009,38.05,39.09,37.60,39.00,"2,040,993"
12/07/2009,38.70,39.00,38.20,39.00,"646,554"
12/08/2009,38.80,39.17,37.95,37.95,"1,480,555"
12/09/2009,37.80,37.94,36.51,36.51,"4,350,505"
12/10/2009,36.94,37.21,36.50,36.90,"2,890,817"
12/11/2009,37.35,37.60,36.50,37.15,"2,427,206"
12/14/2009,37.68,37.91,37.50,37.84,"1,023,534"
12/15/2009,37.65,37.65,37.21,37.50,"1,754,046"
12/16/2009,37.52,37.95,37.25,37.28,"1,146,501"
12/17/2009,37.15,37.27,36.60,37.10,"2,183,839"
12/18/2009,36.82,37.91,36.82,37.91,"5,427,241"
12/21/2009,37.95,38.50,37.71,38.31,"1,708,466"
12/22/2009,38.50,38.82,38.20,38.50,"1,383,424"
12/23/2009,38.50,38.70,38.05,38.30,"917,127"
12/28/2009,38.97,38.99,38.73,38.85,"1,409,765"
12/29/2009,38.85,38.90,38.07,38.12,"3,811,212"
12/30/2009,38.12,38.24,37.45,37.50,"1,352,480"
12/31/2009,37.79,38.00,37.57,38.00,"868,458"
